epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202113,2021-03-31,351,PI,Picos,2208007,city,5914,7540.38582,19,111,1,0.0188,78431,False,False
202113,2021-03-31,353,PI,Pimenteiras,2208106,city,682,5618.25521,8,19,0,0.0279,12139,False,False
202113,2021-03-31,339,PI,Pio IX,2208205,city,516,2795.38437,2,11,1,0.0213,18459,False,False
202113,2021-03-31,360,PI,Piracuruca,2208304,city,1434,4966.40576,6,39,1,0.0272,28874,False,False
202113,2021-03-31,341,PI,Piripiri,2208403,city,6518,10218.38306,114,108,0,0.0166,63787,False,False
202113,2021-03-31,333,PI,Porto,2208502,city,516,4092.63959,1,11,0,0.0213,12608,False,False
202113,2021-03-31,264,PI,Porto Alegre do Piauí,2208551,city,145,5330.88235,0,2,0,0.0138,2720,False,False
202113,2021-03-31,296,PI,Prata do Piauí,2208601,city,135,4285.71429,0,4,0,0.0296,3150,False,False
202113,2021-03-31,338,PI,Queimada Nova,2208650,city,526,5833.42575,0,3,0,0.0057,9017,False,False
202113,2021-03-31,328,PI,Redenção do Gurguéia,2208700,city,240,2728.51296,0,11,0,0.0458,8796,False,False
202113,2021-03-31,333,PI,Regeneração,2208809,city,807,4488.57,0,14,0,0.0173,17979,False,False
202113,2021-03-31,249,PI,Riacho Frio,2208858,city,106,2459.96751,0,3,0,0.0283,4309,False,False
202113,2021-03-31,348,PI,Ribeira do Piauí,2208874,city,27,601.60428,0,3,0,0.1111,4488,False,False
202113,2021-03-31,323,PI,Ribeiro Gonçalves,2208908,city,544,7375.27115,0,8,0,0.0147,7376,False,False
202113,2021-03-31,341,PI,Rio Grande do Piauí,2209005,city,221,3435.41116,0,5,0,0.0226,6433,False,False
202113,2021-03-31,316,PI,Santa Cruz do Piauí,2209104,city,744,11909.71666,0,13,0,0.0175,6247,False,False
202113,2021-03-31,275,PI,Santa Cruz dos Milagres,2209153,city,205,5083.06472,0,2,0,0.0098,4033,False,False
202113,2021-03-31,308,PI,Santa Filomena,2209203,city,57,911.41669,0,3,0,0.0526,6254,False,False
202113,2021-03-31,330,PI,Santa Luz,2209302,city,183,3111.18667,1,5,0,0.0273,5882,False,False
202113,2021-03-31,309,PI,Santana do Piauí,2209351,city,133,2865.14433,0,3,0,0.0226,4642,False,False
202113,2021-03-31,286,PI,Santa Rosa do Piauí,2209377,city,70,1332.0647,0,1,0,0.0143,5255,False,False
202113,2021-03-31,316,PI,Santo Antônio de Lisboa,2209401,city,30,465.76619,0,3,0,0.1,6441,False,False
202113,2021-03-31,296,PI,Santo Antônio dos Milagres,2209450,city,101,4662.97322,0,1,0,0.0099,2166,False,False
202113,2021-03-31,291,PI,Santo Inácio do Piauí,2209500,city,158,4154.61478,2,4,0,0.0253,3803,False,False
202113,2021-03-31,269,PI,São Braz do Piauí,2209559,city,52,1168.27679,1,4,0,0.0769,4451,False,False
202113,2021-03-31,276,PI,São Félix do Piauí,2209609,city,98,3342.42838,0,2,0,0.0204,2932,False,False
202113,2021-03-31,312,PI,São Francisco de Assis do Piauí,2209658,city,38,657.55321,0,2,0,0.0526,5779,False,False
202113,2021-03-31,340,PI,São Francisco do Piauí,2209708,city,105,1635.51402,0,4,0,0.0381,6420,False,False
202113,2021-03-31,286,PI,São Gonçalo do Gurguéia,2209757,city,90,2944.06281,0,2,0,0.0222,3057,False,False
202113,2021-03-31,334,PI,São Gonçalo do Piauí,2209807,city,251,4990.05964,6,4,0,0.0159,5030,False,False
202113,2021-03-31,321,PI,São João da Canabrava,2209856,city,286,6198.52622,0,5,0,0.0175,4614,False,False
202113,2021-03-31,328,PI,São João da Fronteira,2209872,city,177,2918.86544,8,0,0,0.0,6064,False,False
202113,2021-03-31,301,PI,São João da Serra,2209906,city,267,4361.31983,1,10,0,0.0375,6122,False,False
202113,2021-03-31,278,PI,São João da Varjota,2209955,city,71,1464.52145,1,2,0,0.0282,4848,False,False
202113,2021-03-31,306,PI,São João do Arraial,2209971,city,400,4976.36228,2,4,0,0.01,8038,False,False
202113,2021-03-31,335,PI,São João do Piauí,2210003,city,859,4157.39038,7,23,0,0.0268,20662,False,False
202113,2021-03-31,370,PI,São José do Divino,2210052,city,112,2091.89391,5,7,0,0.0625,5354,False,False
202113,2021-03-31,329,PI,São José do Peixe,2210102,city,48,1283.07939,0,1,0,0.0208,3741,False,False
202113,2021-03-31,349,PI,São José do Piauí,2210201,city,132,1970.14925,0,8,0,0.0606,6700,False,False
202113,2021-03-31,336,PI,São Julião,2210300,city,224,3515.93156,3,5,0,0.0223,6371,False,False
202113,2021-03-31,337,PI,São Lourenço do Piauí,2210359,city,53,1157.96373,0,1,0,0.0189,4577,False,False
202113,2021-03-31,329,PI,São Luis do Piauí,2210375,city,98,3703.7037,0,0,0,0.0,2646,False,False
202113,2021-03-31,334,PI,São Miguel da Baixa Grande,2210383,city,62,2526.48737,0,1,0,0.0161,2454,False,False
202113,2021-03-31,275,PI,São Miguel do Fidalgo,2210391,city,68,2238.31468,2,2,0,0.0294,3038,False,False
202113,2021-03-31,308,PI,São Miguel do Tapuio,2210409,city,495,2806.28154,0,12,0,0.0242,17639,False,False
202113,2021-03-31,338,PI,São Pedro do Piauí,2210508,city,852,5948.0592,22,12,0,0.0141,14324,False,False
202113,2021-03-31,352,PI,São Raimundo Nonato,2210607,city,2903,8323.537,0,37,0,0.0127,34877,False,False
202113,2021-03-31,282,PI,Sebastião Barros,2210623,city,22,637.49638,0,3,0,0.1364,3451,False,False
202113,2021-03-31,272,PI,Sebastião Leal,2210631,city,287,6669.76528,0,2,0,0.007,4303,False,False
202113,2021-03-31,322,PI,Sigefredo Pacheco,2210656,city,317,3151.72002,1,9,0,0.0284,10058,False,False
202113,2021-03-31,308,PI,Simões,2210706,city,542,3699.91126,0,5,0,0.0092,14649,False,False
202113,2021-03-31,327,PI,Simplício Mendes,2210805,city,699,5484.07343,18,9,0,0.0129,12746,False,False
202113,2021-03-31,323,PI,Socorro do Piauí,2210904,city,97,2125.79443,0,6,0,0.0619,4563,False,False
202113,2021-03-31,302,PI,Sussuapara,2210938,city,293,4329.83597,0,3,0,0.0102,6767,False,False
202113,2021-03-31,273,PI,Tamboril do Piauí,2210953,city,24,819.39228,0,1,0,0.0417,2929,False,False
202113,2021-03-31,287,PI,Tanque do Piauí,2210979,city,110,3966.82294,1,0,0,0.0,2773,False,False
202113,2021-03-31,378,PI,Teresina,2211001,city,74368,8567.0017,653,1604,18,0.0216,868075,False,False
202113,2021-03-31,348,PI,União,2211100,city,1606,3603.40147,1,37,0,0.023,44569,False,False
202113,2021-03-31,339,PI,Uruçuí,2211209,city,2916,13465.71231,15,37,0,0.0127,21655,False,False
202113,2021-03-31,335,PI,Valença do Piauí,2211308,city,1471,7028.52501,5,43,0,0.0292,20929,False,False
202113,2021-03-31,310,PI,Várzea Branca,2211357,city,86,1741.59579,0,5,0,0.0581,4938,False,False
202113,2021-03-31,341,PI,Várzea Grande,2211407,city,312,7113.54309,10,0,0,0.0,4386,False,False
202113,2021-03-31,325,PI,Vera Mendes,2211506,city,165,5357.14286,17,2,0,0.0121,3080,False,False
202113,2021-03-31,333,PI,Vila Nova do Piauí,2211605,city,108,3658.53659,0,1,0,0.0093,2952,False,False
202113,2021-03-31,286,PI,Wall Ferraz,2211704,city,327,7313.80004,1,3,0,0.0092,4471,False,False
202113,2021-03-31,378,PI,,22,state,206631,6296.88433,1626,4141,37,0.02,3281480,False,False
202113,2021-03-31,328,PR,Abatiá,4100103,city,369,4981.10151,3,6,0,0.0163,7408,False,False
202113,2021-03-31,294,PR,Adrianópolis,4100202,city,1017,17363.83814,1,21,0,0.0206,5857,False,False
202113,2021-03-31,327,PR,Agudos do Sul,4100301,city,408,4308.34213,0,5,0,0.0123,9470,False,False
202113,2021-03-31,367,PR,Almirante Tamandaré,4100400,city,6925,5768.86231,6,224,2,0.0323,120041,False,False
202113,2021-03-31,307,PR,Altamira do Paraná,4100459,city,97,5766.94411,0,2,0,0.0206,1682,False,False
202113,2021-03-31,289,PR,Altônia,4100509,city,809,3648.08802,1,13,0,0.0161,22176,False,False
202113,2021-03-31,315,PR,Alto Paraíso,4128625,city,145,5400.37244,14,2,0,0.0138,2685,False,False
202113,2021-03-31,348,PR,Alto Paraná,4100608,city,593,3990.8473,2,14,0,0.0236,14859,False,False
202113,2021-03-31,289,PR,Alto Piquiri,4100707,city,424,4336.26508,7,11,1,0.0259,9778,False,False
202113,2021-03-31,334,PR,Alvorada do Sul,4100806,city,592,5146.48353,0,13,0,0.022,11503,False,False
202113,2021-03-31,347,PR,Amaporã,4100905,city,157,2479.46936,2,0,0,0.0,6332,False,False
202113,2021-03-31,332,PR,Ampére,4101002,city,837,4334.31723,3,21,1,0.0251,19311,False,False
202113,2021-03-31,317,PR,Anahy,4101051,city,217,7783.35725,0,4,0,0.0184,2788,False,False
202113,2021-03-31,321,PR,Andirá,4101101,city,1294,6494.0279,4,43,0,0.0332,19926,False,False
202113,2021-03-31,310,PR,Ângulo,4101150,city,249,8498.29352,0,3,0,0.012,2930,False,False
202113,2021-03-31,306,PR,Antonina,4101200,city,1756,9266.97979,7,43,0,0.0245,18949,False,False
202113,2021-03-31,300,PR,Antônio Olinto,4101309,city,256,3446.88299,3,5,0,0.0195,7427,False,False
202113,2021-03-31,353,PR,Apucarana,4101408,city,4824,3540.96628,23,155,0,0.0321,136234,False,False
202113,2021-03-31,365,PR,Arapongas,4101507,city,8483,6796.73103,30,299,11,0.0352,124810,False,False
202113,2021-03-31,304,PR,Arapoti,4101606,city,1936,6840.9894,0,26,0,0.0134,28300,False,False
202113,2021-03-31,275,PR,Arapuã,4101655,city,158,5250.91392,0,5,0,0.0316,3009,False,False
202113,2021-03-31,363,PR,Araruna,4101705,city,830,5928.57143,9,15,0,0.0181,14000,False,False
202113,2021-03-31,365,PR,Araucária,4101804,city,17216,11774.52228,16,224,8,0.013,146214,False,False
202113,2021-03-31,267,PR,Ariranha do Ivaí,4101853,city,110,5324.29816,0,2,0,0.0182,2066,False,False
202113,2021-03-31,351,PR,Assaí,4101903,city,972,6499.93313,9,25,0,0.0257,14954,False,False
202113,2021-03-31,365,PR,Assis Chateaubriand,4102000,city,2746,8236.35273,21,36,0,0.0131,33340,False,False
202113,2021-03-31,285,PR,Astorga,4102109,city,2052,7829.37159,16,42,1,0.0205,26209,False,False
202113,2021-03-31,294,PR,Atalaia,4102208,city,289,7446.5344,2,12,0,0.0415,3881,False,False
202113,2021-03-31,361,PR,Balsa Nova,4102307,city,1015,7752.82615,5,16,0,0.0158,13092,False,False
202113,2021-03-31,360,PR,Bandeirantes,4102406,city,2211,7084.04088,4,59,1,0.0267,31211,False,False
202113,2021-03-31,303,PR,Barbosa Ferraz,4102505,city,573,5014.87835,0,12,0,0.0209,11426,False,False
202113,2021-03-31,342,PR,Barracão,4102604,city,824,7990.69046,1,20,0,0.0243,10312,False,False
202113,2021-03-31,271,PR,Barra do Jacaré,4102703,city,138,4962.2438,0,1,0,0.0072,2781,False,False
202113,2021-03-31,263,PR,Bela Vista da Caroba,4102752,city,147,4252.24183,4,3,0,0.0204,3457,False,False
202113,2021-03-31,315,PR,Bela Vista do Paraíso,4102802,city,1412,9169.42659,7,37,0,0.0262,15399,False,False
202113,2021-03-31,304,PR,Bituruna,4102901,city,468,2853.65854,1,5,0,0.0107,16400,False,False
202113,2021-03-31,277,PR,Boa Esperança,4103008,city,229,5658.51248,0,6,0,0.0262,4047,False,False
202113,2021-03-31,267,PR,Boa Esperança do Iguaçu,4103024,city,116,4696.35628,0,0,0,0.0,2470,False,False
202113,2021-03-31,267,PR,Boa Ventura de São Roque,4103040,city,261,4100.54988,0,5,0,0.0192,6365,False,False
202113,2021-03-31,344,PR,Boa Vista da Aparecida,4103057,city,520,6896.55172,1,17,0,0.0327,7540,False,False
202113,2021-03-31,304,PR,Bocaiúva do Sul,4103107,city,871,6634.16863,4,5,0,0.0057,13129,False,False
202113,2021-03-31,299,PR,Bom Jesus do Sul,4103156,city,210,5989.73189,1,3,0,0.0143,3506,False,False
202113,2021-03-31,288,PR,Bom Sucesso,4103206,city,499,7059.98868,9,10,0,0.02,7068,False,False
202113,2021-03-31,267,PR,Bom Sucesso do Sul,4103222,city,257,7897.97173,0,4,0,0.0156,3254,False,False
202113,2021-03-31,283,PR,Borrazópolis,4103305,city,460,7143.96645,2,13,0,0.0283,6439,False,False
202113,2021-03-31,316,PR,Braganey,4103354,city,280,5202.52694,0,6,0,0.0214,5382,False,False
202113,2021-03-31,282,PR,Brasilândia do Sul,4103370,city,259,10019.34236,2,7,0,0.027,2585,False,False
202113,2021-03-31,326,PR,Cafeara,4103404,city,200,6770.4807,0,4,0,0.02,2954,False,False
202113,2021-03-31,316,PR,Cafelândia,4103453,city,1260,6827.04811,2,9,0,0.0071,18456,False,False
202113,2021-03-31,295,PR,Cafezal do Sul,4103479,city,181,4514.84161,4,1,0,0.0055,4009,False,False
202113,2021-03-31,299,PR,Califórnia,4103503,city,660,7669.06809,13,12,2,0.0182,8606,False,False
202113,2021-03-31,321,PR,Cambará,4103602,city,1470,5772.40242,9,17,2,0.0116,25466,False,False
202113,2021-03-31,365,PR,Cambé,4103701,city,8107,7552.56612,30,128,0,0.0158,107341,False,False
202113,2021-03-31,275,PR,Cambira,4103800,city,498,6290.26146,4,12,0,0.0241,7917,False,False
202113,2021-03-31,357,PR,Campina da Lagoa,4103909,city,639,4550.30976,2,13,0,0.0203,14043,False,False
202113,2021-03-31,267,PR,Campina do Simão,4103958,city,183,4742.16118,5,6,0,0.0328,3859,False,False
202113,2021-03-31,363,PR,Campina Grande do Sul,4104006,city,3855,8824.53932,3,61,0,0.0158,43685,False,False
202113,2021-03-31,326,PR,Campo Bonito,4104055,city,221,5872.97369,0,5,0,0.0226,3763,False,False
202113,2021-03-31,339,PR,Campo do Tenente,4104105,city,339,4213.79739,1,9,0,0.0265,8045,False,False
202113,2021-03-31,380,PR,Campo Largo,4104204,city,12431,9286.22119,78,242,0,0.0195,133865,False,False
202113,2021-03-31,363,PR,Campo Magro,4104253,city,2372,7975.79018,0,50,0,0.0211,29740,False,False
202113,2021-03-31,372,PR,Campo Mourão,4104303,city,6939,7266.8817,3,106,1,0.0153,95488,False,False
202113,2021-03-31,295,PR,Cândido de Abreu,4104402,city,519,3504.62557,5,2,0,0.0039,14809,False,False
202113,2021-03-31,306,PR,Candói,4104428,city,760,4734.31757,1,16,2,0.0211,16053,False,False
202113,2021-03-31,302,PR,Cantagalo,4104451,city,862,6467.10181,6,8,0,0.0093,13329,False,False
202113,2021-03-31,317,PR,Capanema,4104501,city,1684,8794.65218,6,20,0,0.0119,19148,False,False
202113,2021-03-31,315,PR,Capitão Leônidas Marques,4104600,city,937,5917.64557,4,16,0,0.0171,15834,False,False
202113,2021-03-31,316,PR,Carambeí,4104659,city,2177,9137.46065,7,42,0,0.0193,23825,False,False
202113,2021-03-31,337,PR,Carlópolis,4104709,city,433,3016.16049,0,8,0,0.0185,14356,False,False
202113,2021-03-31,374,PR,Cascavel,4104808,city,30285,9112.84766,113,560,7,0.0185,332333,False,False
202113,2021-03-31,368,PR,Castro,4104907,city,6250,8703.64439,10,92,0,0.0147,71809,False,False
202113,2021-03-31,305,PR,Catanduvas,4105003,city,560,5508.01613,0,14,0,0.025,10167,False,False
202113,2021-03-31,325,PR,Centenário do Sul,4105102,city,640,5945.74508,2,13,0,0.0203,10764,False,False
202113,2021-03-31,287,PR,Cerro Azul,4105201,city,948,5315.98721,0,30,0,0.0316,17833,False,False
202113,2021-03-31,339,PR,Céu Azul,4105300,city,710,6007.27642,0,11,0,0.0155,11819,False,False
202113,2021-03-31,362,PR,Chopinzinho,4105409,city,1913,9980.69599,2,32,0,0.0167,19167,False,False
202113,2021-03-31,385,PR,Cianorte,4105508,city,5405,6448.64942,16,83,0,0.0154,83816,False,False
202113,2021-03-31,322,PR,Cidade Gaúcha,4105607,city,811,6337.42283,1,3,0,0.0037,12797,False,False
202113,2021-03-31,303,PR,Clevelândia,4105706,city,1511,9185.41033,3,64,1,0.0424,16450,False,False
202113,2021-03-31,375,PR,Colombo,4105805,city,14193,5756.87515,17,387,0,0.0273,246540,False,False
202113,2021-03-31,327,PR,Colorado,4105904,city,1580,6543.79789,8,33,0,0.0209,24145,False,False
202113,2021-03-31,312,PR,Congonhinhas,4106001,city,399,4504.91137,9,9,0,0.0226,8857,False,False
202113,2021-03-31,306,PR,Conselheiro Mairinck,4106100,city,309,7972.13622,9,5,0,0.0162,3876,False,False
202113,2021-03-31,368,PR,Contenda,4106209,city,1284,6816.37203,2,9,0,0.007,18837,False,False
202113,2021-03-31,314,PR,Corbélia,4106308,city,1232,7197.52293,0,23,0,0.0187,17117,False,False
202113,2021-03-31,364,PR,Cornélio Procópio,4106407,city,3892,8135.11141,3,82,0,0.0211,47842,False,False
202113,2021-03-31,309,PR,Coronel Domingos Soares,4106456,city,769,10228.78425,2,3,1,0.0039,7518,False,False
202113,2021-03-31,324,PR,Coronel Vivida,4106506,city,2379,11559.76676,4,54,0,0.0227,20580,False,False
202113,2021-03-31,292,PR,Corumbataí do Sul,4106555,city,184,5884.23409,0,6,0,0.0326,3127,False,False
202113,2021-03-31,318,PR,Cruzeiro do Iguaçu,4106571,city,261,6155.66038,0,7,0,0.0268,4240,False,False
202113,2021-03-31,312,PR,Cruzeiro do Oeste,4106605,city,1642,7838.83134,4,37,0,0.0225,20947,False,False
202113,2021-03-31,347,PR,Cruzeiro do Sul,4106704,city,247,5551.8094,6,9,0,0.0364,4449,False,False
202113,2021-03-31,291,PR,Cruz Machado,4106803,city,547,2918.73433,9,10,1,0.0183,18741,False,False
202113,2021-03-31,300,PR,Cruzmaltina,4106852,city,159,5443.34132,2,5,0,0.0314,2921,False,False
202113,2021-03-31,385,PR,Curitiba,4106902,city,138852,7125.63622,89,3187,10,0.023,1948626,False,False
202113,2021-03-31,303,PR,Curiúva,4107009,city,855,5626.48065,2,14,0,0.0164,15196,False,False
202113,2021-03-31,288,PR,Diamante D'Oeste,4107157,city,322,6114.69806,0,5,0,0.0155,5266,False,False
202113,2021-03-31,313,PR,Diamante do Norte,4107108,city,169,3359.84095,0,8,0,0.0473,5030,False,False
202113,2021-03-31,316,PR,Diamante do Sul,4107124,city,283,8265.18692,1,8,1,0.0283,3424,False,False
202113,2021-03-31,348,PR,Dois Vizinhos,4107207,city,4893,11923.09567,24,51,0,0.0104,41038,False,False
202113,2021-03-31,315,PR,Douradina,4107256,city,471,5310.63254,5,3,0,0.0064,8869,False,False
202113,2021-03-31,315,PR,Doutor Camargo,4107306,city,449,7504.59636,0,9,0,0.02,5983,False,False
202113,2021-03-31,267,PR,Doutor Ulysses,4128633,city,215,3872.47839,0,2,0,0.0093,5552,False,False
202113,2021-03-31,300,PR,Enéas Marques,4107405,city,457,7702.67993,0,15,0,0.0328,5933,False,False
202113,2021-03-31,292,PR,Engenheiro Beltrão,4107504,city,771,5514.62699,7,9,0,0.0117,13981,False,False
202113,2021-03-31,285,PR,Entre Rios do Oeste,4107538,city,259,5635.33507,0,2,0,0.0077,4596,False,False
202113,2021-03-31,267,PR,Esperança Nova,4107520,city,217,13033.03303,0,7,0,0.0323,1665,False,False
202113,2021-03-31,286,PR,Espigão Alto do Iguaçu,4107546,city,222,5484.18972,2,4,0,0.018,4048,False,False
202113,2021-03-31,270,PR,Farol,4107553,city,103,3387.04374,1,2,0,0.0194,3041,False,False
202113,2021-03-31,372,PR,Faxinal,4107603,city,1092,6306.30631,12,27,1,0.0247,17316,False,False
202113,2021-03-31,365,PR,Fazenda Rio Grande,4107652,city,8721,8549.66472,20,184,1,0.0211,102004,False,False
202113,2021-03-31,269,PR,Fênix,4107702,city,258,5433.86689,0,2,0,0.0078,4748,False,False
202113,2021-03-31,317,PR,Fernandes Pinheiro,4107736,city,270,4819.70725,0,5,0,0.0185,5602,False,False
202113,2021-03-31,324,PR,Figueira,4107751,city,630,8186.07069,2,19,0,0.0302,7696,False,False
202113,2021-03-31,279,PR,Floraí,4107801,city,304,6196.49409,0,7,0,0.023,4906,False,False
202113,2021-03-31,267,PR,Flor da Serra do Sul,4107850,city,405,8798.6096,0,15,0,0.037,4603,False,False
202113,2021-03-31,344,PR,Floresta,4107900,city,764,11151.65669,12,9,0,0.0118,6851,False,False
202113,2021-03-31,313,PR,Florestópolis,4108007,city,725,6935.8079,7,13,0,0.0179,10453,False,False
202113,2021-03-31,281,PR,Flórida,4108106,city,233,8632.82697,1,4,0,0.0172,2699,False,False
202113,2021-03-31,288,PR,Formosa do Oeste,4108205,city,289,4473.68421,1,8,0,0.0277,6460,False,False
202113,2021-03-31,379,PR,Foz do Iguaçu,4108304,city,32831,12712.97358,95,629,15,0.0192,258248,False,False
202113,2021-03-31,307,PR,Foz do Jordão,4108452,city,448,9833.18701,2,10,1,0.0223,4556,False,False
202113,2021-03-31,311,PR,Francisco Alves,4108320,city,345,5756.71617,0,3,0,0.0087,5993,False,False
202113,2021-03-31,366,PR,Francisco Beltrão,4108403,city,9360,10150.08242,98,123,3,0.0131,92216,False,False
202113,2021-03-31,327,PR,General Carneiro,4108502,city,188,1373.7669,0,7,0,0.0372,13685,False,False
202113,2021-03-31,267,PR,Godoy Moreira,4108551,city,64,2208.4196,0,1,0,0.0156,2898,False,False
202113,2021-03-31,365,PR,Goioerê,4108601,city,804,2790.89142,1,19,0,0.0236,28808,False,False
202113,2021-03-31,315,PR,Goioxim,4108650,city,317,4494.54133,0,4,0,0.0126,7053,False,False
202113,2021-03-31,267,PR,Grandes Rios,4108700,city,334,6076.04148,4,9,0,0.0269,5497,False,False
202113,2021-03-31,377,PR,Guaíra,4108809,city,2211,6637.64635,25,45,3,0.0204,33310,False,False
202113,2021-03-31,350,PR,Guairaçá,4108908,city,312,4720.83522,0,6,0,0.0192,6609,False,False
202113,2021-03-31,285,PR,Guamiranga,4108957,city,272,3087.05028,2,7,0,0.0257,8811,False,False
202113,2021-03-31,312,PR,Guapirama,4109005,city,162,4281.18393,1,2,0,0.0123,3784,False,False
202113,2021-03-31,309,PR,Guaporema,4109104,city,134,5979.47345,0,4,0,0.0299,2241,False,False
202113,2021-03-31,349,PR,Guaraci,4109203,city,424,7667.26944,5,6,0,0.0142,5530,False,False
202113,2021-03-31,362,PR,Guaraniaçu,4109302,city,707,5787.01809,3,4,0,0.0057,12217,False,False
202113,2021-03-31,370,PR,Guarapuava,4109401,city,11638,6371.95856,71,195,8,0.0168,182644,False,False
202113,2021-03-31,328,PR,Guaraqueçaba,4109500,city,346,4556.2286,0,9,0,0.026,7594,False,False
202113,2021-03-31,342,PR,Guaratuba,4109609,city,3742,9971.4872,4,114,0,0.0305,37527,False,False
202113,2021-03-31,269,PR,Honório Serpa,4109658,city,404,7892.16644,1,7,0,0.0173,5119,False,False
202113,2021-03-31,365,PR,Ibaiti,4109708,city,1911,6039.05954,31,51,0,0.0267,31644,False,False
202113,2021-03-31,362,PR,Ibema,4109757,city,248,3893.24961,0,9,1,0.0363,6370,False,False
202113,2021-03-31,346,PR,Ibiporã,4109807,city,4061,7366.09167,17,63,0,0.0155,55131,False,False
202113,2021-03-31,304,PR,Icaraíma,4109906,city,582,7474.95505,0,7,0,0.012,7786,False,False
202113,2021-03-31,309,PR,Iguaraçu,4110003,city,301,6779.27928,0,10,0,0.0332,4440,False,False
202113,2021-03-31,310,PR,Iguatu,4110052,city,154,6835.33067,1,5,0,0.0325,2253,False,False
202113,2021-03-31,348,PR,Imbaú,4110078,city,974,7333.23295,0,15,0,0.0154,13282,False,False
202113,2021-03-31,326,PR,Imbituva,4110102,city,2220,6739.52641,3,57,2,0.0257,32940,False,False
202113,2021-03-31,375,PR,Importados/Indefinidos,,city,5377,,0,117,0,0.0218,,False,False
202113,2021-03-31,331,PR,Inácio Martins,4110201,city,488,4388.0946,0,3,0,0.0061,11121,False,False
202113,2021-03-31,289,PR,Inajá,4110300,city,133,4268.29268,0,4,0,0.0301,3116,False,False
202113,2021-03-31,305,PR,Indianópolis,4110409,city,392,8779.3953,0,2,0,0.0051,4465,False,False
202113,2021-03-31,279,PR,Ipiranga,4110508,city,579,3796.47236,4,8,0,0.0138,15251,False,False
202113,2021-03-31,284,PR,Iporã,4110607,city,654,4745.31998,6,2,0,0.0031,13782,False,False
202113,2021-03-31,308,PR,Iracema do Oeste,4110656,city,133,5908.48512,1,2,0,0.015,2251,False,False
202113,2021-03-31,321,PR,Irati,4110706,city,3732,6109.21949,13,52,0,0.0139,61088,False,False
202113,2021-03-31,370,PR,Iretama,4110805,city,501,4961.37849,2,7,0,0.014,10098,False,False
202113,2021-03-31,298,PR,Itaguajé,4110904,city,216,4858.2996,0,6,0,0.0278,4446,False,False
202113,2021-03-31,322,PR,Itaipulândia,4110953,city,1024,8994.29073,5,12,1,0.0117,11385,False,False
202113,2021-03-31,309,PR,Itambaracá,4111001,city,437,6672.77447,2,13,1,0.0297,6549,False,False
202113,2021-03-31,275,PR,Itambé,4111100,city,549,8986.74087,2,23,2,0.0419,6109,False,False
202113,2021-03-31,311,PR,Itapejara d'Oeste,4111209,city,1281,10592.02911,15,28,0,0.0219,12094,False,False
202113,2021-03-31,348,PR,Itaperuçu,4111258,city,2859,9834.88132,0,66,0,0.0231,29070,False,False
202113,2021-03-31,337,PR,Itaúna do Sul,4111308,city,122,4386.91118,0,5,0,0.041,2781,False,False
202113,2021-03-31,336,PR,Ivaí,4111407,city,414,2964.55424,1,11,0,0.0266,13965,False,False
202113,2021-03-31,358,PR,Ivaiporã,4111506,city,2013,6303.42884,1,41,0,0.0204,31935,False,False
202113,2021-03-31,285,PR,Ivaté,4111555,city,247,2997.57282,0,2,0,0.0081,8240,False,False
202113,2021-03-31,281,PR,Ivatuba,4111605,city,207,6312.90027,0,6,0,0.029,3279,False,False
202113,2021-03-31,284,PR,Jaboti,4111704,city,174,3281.16161,2,4,0,0.023,5303,False,False
202113,2021-03-31,346,PR,Jacarezinho,4111803,city,3697,9401.86155,61,36,0,0.0097,39322,False,False
202113,2021-03-31,348,PR,Jaguapitã,4111902,city,1353,9845.72842,4,24,0,0.0177,13742,False,False
202113,2021-03-31,321,PR,Jaguariaíva,4112009,city,2305,6580.63779,12,52,0,0.0226,35027,False,False
202113,2021-03-31,304,PR,Jandaia do Sul,4112108,city,1957,9218.08761,9,42,0,0.0215,21230,False,False
202113,2021-03-31,313,PR,Janiópolis,4112207,city,317,6221.78606,0,7,0,0.0221,5095,False,False
202113,2021-03-31,300,PR,Japira,4112306,city,298,6044.62475,1,5,0,0.0168,4930,False,False
202113,2021-03-31,347,PR,Japurá,4112405,city,447,4705.26316,0,5,0,0.0112,9500,False,False
202113,2021-03-31,306,PR,Jardim Alegre,4112504,city,563,5028.58164,2,12,0,0.0213,11196,False,False
202113,2021-03-31,285,PR,Jardim Olinda,4112603,city,34,2575.75758,0,1,0,0.0294,1320,False,False
202113,2021-03-31,353,PR,Jataizinho,4112702,city,1354,10713.72053,5,20,0,0.0148,12638,False,False
202113,2021-03-31,313,PR,Jesuítas,4112751,city,572,6866.7467,10,16,0,0.028,8330,False,False
202113,2021-03-31,304,PR,Joaquim Távora,4112801,city,576,4796.4027,0,7,0,0.0122,12009,False,False
202113,2021-03-31,297,PR,Jundiaí do Sul,4112900,city,146,4466.19761,0,5,0,0.0342,3269,False,False
202113,2021-03-31,303,PR,Juranda,4112959,city,437,5992.8689,0,7,0,0.016,7292,False,False
202113,2021-03-31,354,PR,Jussara,4113007,city,444,6305.92245,17,4,0,0.009,7041,False,False
202113,2021-03-31,322,PR,Kaloré,4113106,city,707,17469.73066,3,9,0,0.0127,4047,False,False
